"","FITXA_ID","TIPUS","AREA","ELEMENT","DETALL","DIA_DATA_ALTA","MES_DATA_ALTA","ANY_DATA_ALTA","DIA_DATA_TANCAMENT","MES_DATA_TANCAMENT","ANY_DATA_TANCAMENT","CODI_DISTRICTE","DISTRICTE","CODI_BARRI","BARRI","SECCIO_CENSAL","TIPUS_VIA","CARRER","NUMERO","COORDENADA_X","COORDENADA_Y","LATITUD","LONGITUD","SUPORT","CANALS_RESPOSTA"
"1174",516514,"INCIDENCIA","Mobilitat","Bicicletes","Carril bici pintura / senyalització",25,8,2017,5,9,2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",85,"Avinguda","Diagonal",419,29350657,83138239,41.39483,2.15377,"MÒBIL","SMS"
"1175",516859,"INCIDENCIA","Mobilitat","Bicicletes","Aparcament bicicletes incidències",29,8,2017,5,9,2017,10,"Sant Martí",65,"el Clot",26,"Carrer","Gabriel y Galán",11,32277892,84962389,41.41151,2.18857,"WEB","EMAIL"
"1176",516454,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",31,8,2017,5,9,2017,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",1,"Carrer","Espiell",25,30445026,87053574,41.43019,2.16641,"TELÈFON","IMMEDIATA"
"1177",516195,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",1,9,2017,5,9,2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",5,"Carrer","Freser",63,31714809,85291438,41.41443,2.1818,"WEB","IMMEDIATA"
"1178",516191,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",2,9,2017,5,9,2017,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",49,"Via","Laietana",40,31223216,82134809,41.38596,2.17628,"WEB","EMAIL"
"1179",516667,"INCIDENCIA","Mobilitat","Bicicletes","Carril bici pintura / senyalització",4,9,2017,5,9,2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",67,"Avinguda","Diagonal",538,29167363,83133089,41.39477,2.15157,"WEB","EMAIL"
"1180",516778,"CONSULTA","Mobilitat","A peu o en bicicleta","Registre de bicicletes",4,9,2017,5,9,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"1181",516187,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",4,9,2017,5,9,2017,10,"Sant Martí",71,"Provençals del Poblenou",94,"Carrer","Veneçuela",51,33856986,84814624,41.41031,2.20748,"TELÈFON","IMMEDIATA"
"1182",516919,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",5,9,2017,5,9,2017,4,"Les Corts",20,"la Maternitat i Sant Ramon",46,"Carrer","Pintor Ribalta",5,26072672,81342441,41.37836,2.11478,"WEB","IMMEDIATA"
"1183",517409,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",4,7,2017,6,9,2017,6,"Gràcia",31,"la Vila de Gràcia",30,"Carrer","Escorial",117,29901830,84630984,41.40832,2.16019,"TELÈFON","EMAIL"
"1184",516942,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",14,7,2017,6,9,2017,2,"Eixample",7,"la Dreta de l'Eixample",74,"Passeig","Sant Joan",23,31364120,82888891,41.39276,2.17788,"TELÈFON","IMMEDIATA"
"1185",516943,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",18,7,2017,6,9,2017,2,"Eixample",10,"Sant Antoni",166,"Carrer","Tamarit",179,29993866,81408602,41.37931,2.16166,"TELÈFON","IMMEDIATA"
"1186",517309,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",6,8,2017,6,9,2017,3,"Sants-Montjuïc",16,"la Bordeta",57,"Carrer","Gaiarre",63,28222040,80740056,41.37313,2.14055,"WEB","EMAIL"
"1187",517439,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",7,8,2017,6,9,2017,8,"Nou Barris",52,"la Prosperitat",96,"Avinguda","Rio de Janeiro",131,32055452,88441150,41.44283,2.18552,"TELÈFON","EMAIL"
"1188",517443,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",7,8,2017,6,9,2017,8,"Nou Barris",52,"la Prosperitat",92,"Avinguda","Rio de Janeiro",99,31807890,88165522,41.44032,2.18259,"TELÈFON","EMAIL"
"1189",516951,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",7,8,2017,6,9,2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",107,"Carrer","Casanova",191,28950982,82898380,41.39264,2.14901,"TELÈFON","IMMEDIATA"
"1190",517573,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",10,8,2017,6,9,2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",59,"Avinguda","Pau Casals",9,28424029,82986101,41.39338,2.1427,"TELÈFON","EMAIL"
"1191",517586,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",10,8,2017,6,9,2017,2,"Eixample",5,"el Fort Pienc",3,"Carrer","Sardenya",174,31784388,83280750,41.39632,2.18286,"WEB","EMAIL"
"1192",517593,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",10,8,2017,6,9,2017,2,"Eixample",5,"el Fort Pienc",4,"Carrer","Sardenya",153,31696744,83339266,41.39684,2.18181,"WEB","EMAIL"
"1193",517462,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",10,8,2017,6,9,2017,1,"Ciutat Vella",3,"la Barceloneta",42,"Passeig","Joan Borbó Comte Barcelona",1,32111112,81656546,41.38172,2.18695,"WEB","EMAIL"
"1194",517018,"CONSULTA","Mobilitat","A peu o en bicicleta","Zones de vianants i carrils bici",5,9,2017,6,9,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"1195",517892,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",18,7,2017,7,9,2017,6,"Gràcia",31,"la Vila de Gràcia",63,"Travessera","Gràcia",259,30107481,84208804,41.40454,2.1627,"ALTRES SUPORTS","EMAIL"
"1196",518084,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",31,7,2017,7,9,2017,6,"Gràcia",31,"la Vila de Gràcia",52,"Carrer","Santa Creu",1,29612549,84272518,41.40507,2.15677,"INSTÀNCIA","IMMEDIATA"
"1197",518081,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",1,8,2017,7,9,2017,6,"Gràcia",31,"la Vila de Gràcia",60,"Carrer","Torrent d'en Vidalet",18,29872397,84115544,41.40368,2.15989,"TELÈFON","IMMEDIATA"
"1198",518070,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",7,8,2017,7,9,2017,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",78,"Carrer","Ventalló",23,30386134,84531187,41.40747,2.16599,"TELÈFON","IMMEDIATA"
"1199",517739,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",11,8,2017,7,9,2017,2,"Eixample",6,"la Sagrada Família",54,"Carrer","Sardenya",0,30957136,84091508,41.40356,2.17287,"TELÈFON","EMAIL"
"1200",517841,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",11,8,2017,7,9,2017,4,"Les Corts",19,"les Corts",12,"Carrer","Numància",94,27920529,82124874,41.38558,2.13678,"WEB","EMAIL"
"1201",517852,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",12,8,2017,7,9,2017,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",45,"Avinguda","Meridiana",15,32089850,82926432,41.39316,2.18655,"WEB","EMAIL"
"1202",517954,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",14,8,2017,7,9,2017,7,"Horta-Guinardó",43,"Horta",106,"Passeig","Fabra i Puig",385,30167890,87402984,41.43331,2.16305,"WEB","EMAIL"
"1203",517970,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",14,8,2017,7,9,2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",8,"Carrer","Indústria",222,31360970,85007818,41.41184,2.1776,"TELÈFON","EMAIL"
"1204",518064,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",16,8,2017,7,9,2017,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",77,"Carrer","Ventalló",14,30403786,84525733,41.40742,2.1662,"TELÈFON","IMMEDIATA"
"1205",517870,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",4,9,2017,7,9,2017,2,"Eixample",7,"la Dreta de l'Eixample",56,"Passeig","Sant Joan",0,30678774,83667472,41.39971,2.16959,"TELÈFON","EMAIL"
"1206",518040,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",5,9,2017,7,9,2017,6,"Gràcia",31,"la Vila de Gràcia",52,"Carrer","Santa Creu",1,29612549,84272518,41.40507,2.15677,"WEB","IMMEDIATA"
"1207",517875,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",5,9,2017,7,9,2017,2,"Eixample",7,"la Dreta de l'Eixample",81,"Passeig","Gràcia",63,30140138,82937533,41.39309,2.16323,"WEB","EMAIL"
"1208",517879,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",6,9,2017,7,9,2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",91,"Carrer","Aribau",20,30005990,82232679,41.38673,2.16171,"TELÈFON","EMAIL"
"1209",518404,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",14,7,2017,8,9,2017,6,"Gràcia",31,"la Vila de Gràcia",60,"Carrer","Ramón y Cajal",118,30026474,84197468,41.40443,2.16173,"WEB","EMAIL"
"1210",518455,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",14,8,2017,8,9,2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",6,"Passeig","Maragall",23,31626673,85270454,41.41423,2.18075,"TELÈFON","CARTA"
"1211",518460,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",15,8,2017,8,9,2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",5,"Carrer","Indústria",296,31666755,85322744,41.41471,2.18122,"WEB","EMAIL"
"1212",518848,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",17,8,2017,8,9,2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",10,"Carrer","Indústria",270,31530124,85186488,41.41347,2.1796,"WEB","EMAIL"
"1213",518847,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",17,8,2017,8,9,2017,2,"Eixample",5,"el Fort Pienc",4,"Carrer","Sardenya",153,31696744,83339266,41.39684,2.18181,"WEB","EMAIL"
"1214",518852,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",22,8,2017,8,9,2017,9,"Sant Andreu",63,"Navas",86,"Carrer","Concepción Arenal",5,31870674,85734900,41.41844,2.18362,"WEB","EMAIL"
"1215",518853,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",28,8,2017,8,9,2017,8,"Nou Barris",52,"la Prosperitat",94,"Avinguda","Rio de Janeiro",129,32017710,88403731,41.44249,2.18507,"WEB","EMAIL"
"1216",518858,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",29,8,2017,8,9,2017,2,"Eixample",5,"el Fort Pienc",4,"Carrer","Sardenya",151,31709225,83326440,41.39673,2.18196,"WEB","EMAIL"
"1217",518662,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",31,8,2017,8,9,2017,10,"Sant Martí",73,"la Verneda i la Pau",127,"Plaça","Palmera de Sant Martí",1,33673730,85844130,41.41957,2.20518,"MÒBIL","EMAIL"
"1218",518668,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",1,9,2017,8,9,2017,10,"Sant Martí",72,"Sant Martí de Provençals",120,"Carrer","Agricultura",247,33312836,85703918,41.41828,2.20087,"MÒBIL","EMAIL"
"1219",518273,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",5,9,2017,8,9,2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",98,"Carrer","Mallorca",168,29508096,82439384,41.38855,2.15573,"TELÈFON","IMMEDIATA"
"1220",518885,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",30,6,2017,9,9,2017,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",76,"Travessera","Gràcia",276,30409499,84425350,41.40652,2.16628,"WEB","EMAIL"
"1221",519808,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",4,8,2017,12,9,2017,5,"Sarrià-Sant Gervasi",23,"Sarrià",4,"Carrer","Martorell i Peña",2,26469184,84386004,41.40581,2.11915,"WEB","EMAIL"
"1222",519201,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",16,8,2017,12,9,2017,2,"Eixample",7,"la Dreta de l'Eixample",56,"Plaça","Mossèn Jacint Verdaguer",0,30706295,83602454,41.39913,2.16993,"WEB","EMAIL"
"1223",519422,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",20,8,2017,12,9,2017,9,"Sant Andreu",60,"Sant Andreu",41,"Avinguda","Meridiana",500,32005799,87798458,41.43703,2185,"WEB","EMAIL"
"1224",520369,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",3,8,2017,13,9,2017,6,"Gràcia",30,"la Salut",20,"Travessera","Dalt",1,29114540,84611012,41.40807,2.15077,"TELÈFON","CARTA"
"1225",520507,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",22,8,2017,13,9,2017,2,"Eixample",7,"la Dreta de l'Eixample",62,"Avinguda","Diagonal",333,30649234,83556618,41.39871,2.16925,"WEB","EMAIL"
"1226",520267,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",28,8,2017,13,9,2017,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",44,"Carrer","Sardenya",114,32063962,82994330,41.39377,2.18624,"TELÈFON","SMS"
"1227",520274,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",28,8,2017,13,9,2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",5,"Carrer","Indústria",288,31650482,85306468,41.41456,2.18103,"TELÈFON","CARTA"
"1228",520261,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",28,8,2017,13,9,2017,2,"Eixample",6,"la Sagrada Família",38,"Carrer","Cartagena",300,31222928,84811647,41.41006,2.17597,"WEB","EMAIL"
"1229",519845,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",8,9,2017,13,9,2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",108,"Carrer","Buenos Aires",24,28728658,82804789,41.39177,2.14637,"MÒBIL","EMAIL"
"1230",519840,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",10,9,2017,13,9,2017,10,"Sant Martí",71,"Provençals del Poblenou",96,"Carrer","Castella",40,32936910,84403416,41.40653,2.19652,"WEB","EMAIL"
"1231",520532,"INCIDENCIA","Mobilitat","Bicicletes","Aparcament bicicletes incidències",13,9,2017,13,9,2017,10,"Sant Martí",65,"el Clot",26,"Carrer","Gabriel y Galán",11,32277892,84962389,41.41151,2.18857,"WEB","EMAIL"
"1232",520962,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",24,8,2017,14,9,2017,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",64,"Carrer","Indústria",1,30236922,83929086,41.40203,2.16428,"TELÈFON","EMAIL"
"1233",520923,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",24,8,2017,14,9,2017,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",45,"Carrer","Sardenya",75,32070092,82956966,41.39343,2.18631,"WEB","EMAIL"
"1234",520937,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",24,8,2017,14,9,2017,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",45,"Carrer","Sardenya",75,32070092,82956966,41.39343,2.18631,"WEB","EMAIL"
"1235",521095,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",26,8,2017,14,9,2017,9,"Sant Andreu",63,"Navas",89,"Carrer","Sant Antoni Maria Claret",450,32003306,85811765,41.41914,2.18519,"WEB","EMAIL"
"1236",521107,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",26,8,2017,14,9,2017,2,"Eixample",7,"la Dreta de l'Eixample",57,"Passeig","Sant Joan",101,30640495,83632367,41.39939,2.16914,"WEB","EMAIL"
"1237",521241,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",28,8,2017,14,9,2017,9,"Sant Andreu",60,"Sant Andreu",24,"Carrer","Sant Adrià",30,32649920,87468634,41.43412,2.19275,"WEB","EMAIL"
"1238",521258,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",31,8,2017,14,9,2017,8,"Nou Barris",52,"la Prosperitat",95,"Avinguda","Rio de Janeiro",114,31988638,88291130,41.44147,2.18474,"WEB","EMAIL"
"1239",521254,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",31,8,2017,14,9,2017,8,"Nou Barris",52,"la Prosperitat",95,"Avinguda","Rio de Janeiro",114,31988638,88291130,41.44147,2.18474,"WEB","EMAIL"
"1240",521022,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",7,9,2017,14,9,2017,1,"Ciutat Vella",3,"la Barceloneta",35,"Plaça","Hilari Salvadó",0,32485788,81398905,41.37943,2.19146,"TELÈFON","IMMEDIATA"
"1241",520983,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",7,9,2017,14,9,2017,1,"Ciutat Vella",3,"la Barceloneta",35,"Carrer","Andrea Doria",32,32534638,81526430,41.38059,2.19203,"TELÈFON","IMMEDIATA"
"1242",520985,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",7,9,2017,14,9,2017,1,"Ciutat Vella",2,"el Barri Gòtic",23,"Carrer","Magdalenes",10,31085530,82175584,41.38631,2.17463,"TELÈFON","IMMEDIATA"
"1243",520872,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",9,9,2017,14,9,2017,2,"Eixample",6,"la Sagrada Família",46,"Carrer","Indústria",122,30926472,84578226,41.40794,2.17245,"TELÈFON","EMAIL"
"1244",520991,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",13,9,2017,14,9,2017,2,"Eixample",7,"la Dreta de l'Eixample",73,"Plaça","Tetuan",4,31201654,83049043,41.39419,2.17592,"TELÈFON","IMMEDIATA"
"1245",521268,"INCIDENCIA","Mobilitat","Bicicletes","Carril bici incidències",14,9,2017,14,9,2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",59,"Avinguda","Pau Casals",1,28481752,82946662,41.39303,2.1434,"WEB","EMAIL"
"1246",521999,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",17,8,2017,15,9,2017,2,"Eixample",5,"el Fort Pienc",20,"Carrer","Consell de Cent",482,31381554,83708190,41.40014,2.17799,"INSTÀNCIA","EMAIL"
"1247",521649,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",14,9,2017,15,9,2017,2,"Eixample",6,"la Sagrada Família",52,"Carrer","Sardenya",277,31114935,83934797,41.40216,2.17478,"INSTÀNCIA","CARTA"
"1248",522070,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",14,8,2017,16,9,2017,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",50,"Carrer","Pujades",23,32328684,82962704,41.39351,2.18941,"WEB","EMAIL"
"1249",522119,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",16,9,2017,17,9,2017,3,"Sants-Montjuïc",16,"la Bordeta",58,"Carrer","Mossèn Amadeu Oller",12,28079027,80211715,41.36836,2.1389,"WEB","IMMEDIATA"
"1250",523031,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",27,8,2017,18,9,2017,8,"Nou Barris",45,"Porta",28,"Carrer","Casas i Amigó",26,31442086,87485896,41.43417,2.17829,"TELÈFON","IMMEDIATA"
"1251",522513,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",31,8,2017,18,9,2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",69,"Carrer","Marià Cubí",85,28901854,83431586,41.39743,2.14836,"WEB","EMAIL"
"1252",522554,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",1,9,2017,18,9,2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",4,"Carrer","Indústria",340,31923042,85564715,41.41691,2.18426,"WEB","EMAIL"
"1253",522599,"CONSULTA","Mobilitat","A peu o en bicicleta","Zones de vianants i carrils bici",12,9,2017,18,9,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"1254",522431,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",15,9,2017,18,9,2017,2,"Eixample",6,"la Sagrada Família",32,"Carrer","Cartagena",234,31522465,84504635,41.40733,2.17959,"TELÈFON","CARTA"
"1255",523235,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",6,7,2017,19,9,2017,10,"Sant Martí",65,"el Clot",41,"Gran Via","Corts Catalanes",837,32255316,84222721,41.40485,2.18839,"WEB","EMAIL"
"1256",523564,"INCIDENCIA","Mobilitat","Bicicletes","Servei bicing incidències",31,8,2017,19,9,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"1257",523569,"INCIDENCIA","Mobilitat","Bicicletes","Servei bicing incidències",1,9,2017,19,9,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"TELÈFON","EMAIL"
"1258",523192,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",1,9,2017,19,9,2017,8,"Nou Barris",45,"Porta",20,"Avinguda","Rio de Janeiro",1,31778924,87071996,41.43047,2.18237,"WEB","EMAIL"
"1259",523473,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",2,9,2017,19,9,2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",61,"Avinguda","Diagonal",588,28753596,82998582,41.39352,2.14664,"WEB","EMAIL"
"1260",523263,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",3,9,2017,19,9,2017,6,"Gràcia",28,"Vallcarca i els Penitents",2,"Avinguda","Vallcarca",2,29028740,84584102,41.40782,2.14975,"WEB","EMAIL"
"1261",523308,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",4,9,2017,19,9,2017,1,"Ciutat Vella",3,"la Barceloneta",39,"Plaça","Poeta Boscà",1,32302986,81487311,41.38022,2.18926,"WEB","EMAIL"
"1262",523280,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",4,9,2017,19,9,2017,3,"Sants-Montjuïc",18,"Sants",93,"Carrer","Tenor Masini",53,27490135,81224707,41.37743,2.13174,"WEB","EMAIL"
"1263",523317,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",4,9,2017,19,9,2017,8,"Nou Barris",52,"la Prosperitat",94,"Avinguda","Rio de Janeiro",103,31864340,88232910,41.44093,2.18326,"WEB","EMAIL"
"1264",523573,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",5,9,2017,19,9,2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",7,"Carrer","Indústria",235,31398252,85079764,41.41249,2.17804,"WEB","EMAIL"
"1265",523604,"INCIDENCIA","Mobilitat","Bicicletes","Servei bicing incidències",7,9,2017,19,9,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"TELÈFON","EMAIL"
"1266",523385,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",13,9,2017,19,9,2017,4,"Les Corts",19,"les Corts",22,"Avinguda","Diagonal",557,27768066,82594504,41.38979,2.1349,"TELÈFON","EMAIL"
"1267",523282,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",13,9,2017,19,9,2017,3,"Sants-Montjuïc",11,"el Poble-sec",13,"Carrer","Poeta Cabanyes",65,30238598,80654031,41.37253,2.16467,"WEB","EMAIL"
"1268",523296,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",14,9,2017,19,9,2017,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",43,"Carrer","Doctor Aiguader",15,32115836,81793584,41.38296,2.18699,"MÒBIL","EMAIL"
"1269",523721,"INCIDENCIA","Mobilitat","Bicicletes","Servei bicing incidències",14,9,2017,19,9,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"1270",523605,"SUGGERIMENT","Mobilitat","Bicicletes","Servei bicing estació nova / canvi de lloc",15,9,2017,19,9,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"1271",523462,"INCIDENCIA","Mobilitat","Bicicletes","Servei bicing incidències",15,9,2017,19,9,2017,10,"Sant Martí",68,"el Poblenou",59,"Passeig","Calvell",39,33855206,83549028,41.39891,2.2076,"MÒBIL","EMAIL"
"1272",523426,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",18,9,2017,19,9,2017,1,"Ciutat Vella",1,"el Raval",18,"Carrer","Joaquín Costa",48,30307112,81816586,41.38301,2.16536,"TELÈFON","IMMEDIATA"
"1273",524441,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",30,8,2017,20,9,2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",10,"Carrer","Indústria",270,31530124,85186488,41.41347,2.1796,"WEB","EMAIL"
"1274",524018,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",5,9,2017,20,9,2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",59,"Avinguda","Pau Casals",7,28439537,82975506,41.39328,2.14289,"WEB","EMAIL"
