Codi_expedient,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Codi_carrer,Nom_carrer,Num_postal ,Descripcio_dia_setmana,Dia_setmana,Descripcio_tipus_dia,NK_Any,Mes_de_any,Nom_mes,Dia_de_mes,Hora_de_dia,Descripcio_causa_vianant,tipus de vehicle,Descripcio_model,Descripcio_marca,Descripcio_color,Descripcio_carnet,Antiguitat_carnet,Coordenada_UTM_(X),Coordenada_UTM_(Y),Longitud,Latitud
2017S008122    ,5,SarriÃ -Sant Gervasi,26,Sant Gervasi - Galvany,188607,Mestre Nicolau,0027 0027,Dilluns,Dl,Laboral,2017,10,Octubre,2,12,No Ã©s causa del  vianant,Bicicleta, ,ES DESCONEIX,Blanc,Desconegut,Desconegut,"428478,24","4583123,19",2.143331,41.394618
2017S008123    ,2,Eixample,9,la Nova Esquerra de l'Eixample,54509,CalÃ bria,0119 0121,Dilluns,Dl,Laboral,2017,10,Octubre,2,13,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Taronja,Desconegut,Desconegut,"429321,37","4581561,81",2.153596,41.380624
2017S008125    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,89004,Consell de Cent,0209 0209,Dilluns,Dl,Laboral,2017,10,Octubre,2,13,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"429611,72","4582012,52",2.157012,41.384712
2017S008153    ,2,Eixample,7,la Dreta de l'Eixample,268003,ProvenÃ§a,0398 0404,Dimarts,Dm,Laboral,2017,10,Octubre,3,18,Desobeir el senyal del semÃ for,Bicicleta, ,GRISLEY,Gris,Desconegut,Desconegut,"430775,34","4583869,61",2.17072,41.401538
2017S008157    ,10,Sant MartÃ_,66,el Parc i la Llacuna del Poblenou,311703,Sancho de ÃÅvila,0035 0035,Dimarts,Dm,Laboral,2017,10,Octubre,3,20,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"432300,39","4583484,20",2.189005,41.398201
2017S008161    ,3,Sants-MontjuÃ¯c,17,Sants - Badal,223300,MunnÃ©,0015 0017,Dimarts,Dm,Laboral,2017,10,Octubre,3,20,No Ã©s causa del  vianant,Bicicleta, ,ES DESCONEIX,Negre,Desconegut,Desconegut,"426788,05","4580962,43",2.123379,41.375003
2017S008198    ,4,Les Corts,20,la Maternitat i Sant Ramon,7258,MartÃ_ i FranquÃ¨s,0017 0017,Dimecres,Dc,Laboral,2017,10,Octubre,4,18,No Ã©s causa del  vianant,Bicicleta,Desconegut,BICING,Desconegut,Desconegut,Desconegut,"426439,39","4581832,52",2.1191,41.382807
2017S008205    ,10,Sant MartÃ_,67,la Vila OlÃ_mpica del Poblenou,700664,Arquitecte Sert,0002 0002,Dimarts,Dm,Laboral,2017,10,Octubre,3,20,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Gris,Desconegut,Desconegut,"433277,47","4582554,79",2.200794,41.389906
2017S008205    ,10,Sant MartÃ_,67,la Vila OlÃ_mpica del Poblenou,700664,Arquitecte Sert,0002 0002,Dimarts,Dm,Laboral,2017,10,Octubre,3,20,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Vermell,Desconegut,Desconegut,"433277,47","4582554,79",2.200794,41.389906
2017S008206    ,3,Sants-MontjuÃ¯c,18,Sants,312400,Sants,0042 0042,Dimecres,Dc,Laboral,2017,10,Octubre,4,20,Altres,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"428071,55","4580998,39",2.138716,41.375443
2017S008216    ,4,Les Corts,21,Pedralbes,701027,George R. Collins,0001 0001,Dijous,Dj,Laboral,2017,10,Octubre,5,10,No Ã©s causa del  vianant,Bicicleta, ,DECATHLON,Desconegut,B,2,"426420,90","4582557,16",2.118785,41.389335
2017S008228    ,2,Eixample,7,la Dreta de l'Eixample,74506,Catalunya,0002 0002,Dijous,Dj,Laboral,2017,10,Octubre,5,17,No Ã©s causa del  vianant,Bicicleta,Desconegut,CONOR,Vermell,Desconegut,Desconegut,"430568,26","4582328,28",2.16842,41.387641
2017S008232    ,7,Horta-GuinardÃ_,33,el Baix GuinardÃ_,178308,Lepant,0413 0415,Dijous,Dj,Laboral,2017,10,Octubre,5,16,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"430461,05","4585007,65",2.166833,41.411761
2017S008248    ,2,Eixample,7,la Dreta de l'Eixample,148307,GrÃ cia,0019B0019B,Divendres,Dv,Laboral,2017,10,Octubre,6,12,Altres,Bicicleta,Desconegut,ES DESCONEIX,Daurat,Desconegut,Desconegut,"430444,89","4582603,02",2.166906,41.390107
2017S008260    ,10,Sant MartÃ_,68,el Poblenou,270901,Pujades,0166 0166,Divendres,Dv,Laboral,2017,10,Octubre,6,16,Desobeir el senyal del semÃ for,Bicicleta,Desconegut,TALBOT,Blau,Desconegut,Desconegut,"433168,68","4583730,00",2.19936,41.400489
2017S008266    ,2,Eixample,6,la Sagrada FamÃ_lia,68900,Cartagena,0188 0188,Divendres,Dv,Laboral,2017,10,Octubre,6,22,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"431727,97","4584297,73",2.182059,41.405475
2017S008267    ,10,Sant MartÃ_,65,el Clot,169409,Corts Catalanes,0871 0871,Divendres,Dv,Laboral,2017,10,Octubre,6,20,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Gris,Desconegut,Desconegut,"432562,44","4584523,33",2.192023,41.407581
2017S008289    ,10,Sant MartÃ_,71,ProvenÃ§als del Poblenou,701414,C-31,20730000,Dissabte,Ds,Laboral,2017,10,Octubre,7,19,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"433224,20","4585110,24",2.199878,41.412923
2017S008302    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,18505,AragÃ_,0187 0187,Diumenge,Dg,Laboral,2017,10,Octubre,8,15,No Ã©s causa del  vianant,Bicicleta,CORSA-E,OPEL,Blanc,B,38,"429749,64","4582339,19",2.158624,41.387669
2017S008305    ,8,Nou Barris,44,Vilapicina i la Torre Llobeta,194406,Maragall,0310 0310,Diumenge,Dg,Laboral,2017,10,Octubre,8,18,No Ã©s causa del  vianant,Bicicleta,Desconegut,DECATHLON,Blau,Desconegut,Desconegut,"430671,97","4586744,34",2.169146,41.427423
2017S008311    ,7,Horta-GuinardÃ_,37,el Carmel,275304,Ramon Rocafull,0064 0064,Diumenge,Dg,Laboral,2017,10,Octubre,8,22,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Gris,Desconegut,Desconegut,"429370,56","4586275,61",2.153632,41.423086
2017S008312    ,10,Sant MartÃ_,66,el Parc i la Llacuna del Poblenou,369204,Zamora,0078 0088,Diumenge,Dg,Laboral,2017,10,Octubre,8,22,No Ã©s causa del  vianant,Bicicleta,Desconegut,BICING,Vermell,Desconegut,Desconegut,"432376,59","4583239,02",2.189941,41.396
2017S008327    ,10,Sant MartÃ_,71,ProvenÃ§als del Poblenou,249304,Pere IV,0462 0462,Dilluns,Dl,Laboral,2017,10,Octubre,9,15,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"433770,63","4585228,89",2.206397,41.414031
2017S008331    ,1,Ciutat Vella,2,el Barri GÃ_tic,130403,Fontanella,0002 0002,Dilluns,Dl,Laboral,2017,10,Octubre,9,18,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"430841,29","4582260,12",2.171693,41.387052
2017S008334    ,3,Sants-MontjuÃ¯c,18,Sants,351300,Valladolid,0037B0037B,Dilluns,Dl,Laboral,2017,10,Octubre,9,19,No Ã©s causa del  vianant,Bicicleta,Desconegut,BTWIN,Negre,Desconegut,Desconegut,"427931,19","4581299,01",2.137006,41.378141
2017S008341    ,3,Sants-MontjuÃ¯c,15,Hostafrancs,331507,Tarragona,0101 0101,Dimarts,Dm,Laboral,2017,10,Octubre,10,8,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,granate,AM,26,"428833,31","4581065,21",2.147819,41.376114
2017S008352    ,3,Sants-MontjuÃ¯c,18,Sants,142504,Gaiarre,0029 0029,Dimarts,Dm,Laboral,2017,10,Octubre,10,12,No Ã©s causa del  vianant,Bicicleta,Desconegut,BICING,Vermell,Desconegut,Desconegut,"428193,71","4580855,64",2.140191,41.374166
2017S008355    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,100800,DiputaciÃ_,0209 0209,Dimarts,Dm,Laboral,2017,10,Octubre,10,15,Desobeir el senyal del semÃ for,Bicicleta,Desconegut,BTWIN,Negre,Desconegut,Desconegut,"430029,29","4582231,98",2.161985,41.386721
2017S008358    ,3,Sants-MontjuÃ¯c,15,Hostafrancs,169409,Corts Catalanes,0361 0371,Dimarts,Dm,Laboral,2017,10,Octubre,10,16,No Ã©s causa del  vianant,Bicicleta, ,BICING,Vermell,Desconegut,Desconegut,"428832,19","4580872,80",2.14783,41.374376
2017S008359    ,6,GrÃ cia,31,la Vila de GrÃ cia,344101,GrÃ cia,0094 0094,Dimarts,Dm,Laboral,2017,10,Octubre,10,14,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"429337,55","4583550,05",2.153556,41.39854
2017S008363    ,2,Eixample,6,la Sagrada FamÃ_lia,268003,ProvenÃ§a,0443 0443,Dimarts,Dm,Laboral,2017,10,Octubre,10,14,No Ã©s causa del  vianant,Bicicleta,Desconegut,BICING,Vermell,Desconegut,Desconegut,"431064,40","4584181,55",2.174141,41.404373
2017S008363    ,2,Eixample,6,la Sagrada FamÃ_lia,268003,ProvenÃ§a,0443 0443,Dimarts,Dm,Laboral,2017,10,Octubre,10,14,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"431064,40","4584181,55",2.174141,41.404373
2017S008368    ,8,Nou Barris,50,les Roquetes,120807,FavÃ¨ncia,0239S0239S,Dimarts,Dm,Laboral,2017,10,Octubre,10,19,No Ã©s causa del  vianant,Bicicleta, ,ES DESCONEIX,Negre,Desconegut,Desconegut,"431451,77","4588820,60",2.178244,41.446188
2017S008371    ,4,Les Corts,19,les Corts,330708,TaquÃ_graf Garriga,0106 0106,Dimarts,Dm,Laboral,2017,10,Octubre,10,18,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"427900,95","4582440,96",2.136499,41.388415
2017S008376    ,3,Sants-MontjuÃ¯c,13,la Marina de Port,12702,Alumini,0001X0001X,Dimecres,Dc,Laboral,2017,10,Octubre,11,8,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Gris,Desconegut,Desconegut,"427834,44","4578664,36",2.13616,41.3544
2017S008408    ,6,GrÃ cia,31,la Vila de GrÃ cia,344101,GrÃ cia,0107 0109,Dimecres,Dc,Laboral,2017,10,Octubre,11,23,No Ã©s causa del  vianant,Bicicleta,Desconegut,BTWIN,Desconegut,Desconegut,Desconegut,"429369,22","4583602,83",2.153932,41.399011
2017S008442    ,7,Horta-GuinardÃ_,38,la Teixonera,120603,Fastenrath,0105 0105,Divendres,Dv,Laboral,2017,10,Octubre,13,19,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"428946,08","4586281,16",2.148558,41.423103
2017S008491    ,3,Sants-MontjuÃ¯c,15,Hostafrancs,169409,Corts Catalanes,0325 0325,Diumenge,Dg,Laboral,2017,10,Octubre,15,22,No Ã©s causa del  vianant,Bicicleta, ,ES DESCONEIX,Gris,Desconegut,Desconegut,"428669,55","4580714,13",2.1459,41.372938
2017S008500    ,5,SarriÃ -Sant Gervasi,26,Sant Gervasi - Galvany,144601,Diagonal,0568 0568,Dilluns,Dl,Laboral,2017,10,Octubre,16,8,No Ã©s causa del  vianant,Bicicleta,Desconegut,BTWIN,Negre,Desconegut,Desconegut,"429035,88","4583089,81",2.149997,41.394361
2017S008500    ,5,SarriÃ -Sant Gervasi,26,Sant Gervasi - Galvany,144601,Diagonal,0568 0568,Dilluns,Dl,Laboral,2017,10,Octubre,16,8,No Ã©s causa del  vianant,Bicicleta,Desconegut,ORBEA,Negre,Desconegut,Desconegut,"429035,88","4583089,81",2.149997,41.394361
2017S008506    ,2,Eixample,5,el Fort Pienc,144601,Diagonal,0231 0231,Dilluns,Dl,Laboral,2017,10,Octubre,16,15,Altres,Bicicleta,Desconegut,ES DESCONEIX,Negre,Desconegut,Desconegut,"431801,00","4583929,03",2.182986,41.402166
2017S008508    ,2,Eixample,7,la Dreta de l'Eixample,31300,BailÃ¨n,0171 0171,Dilluns,Dl,Laboral,2017,10,Octubre,16,14,No Ã©s causa del  vianant,Bicicleta, ,BICING,Blanc,Desconegut,Desconegut,"430321,09","4583786,22",2.165298,41.400752
2017S008526    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,245802,ParÃ_s,0117 0119,Dimarts,Dm,Laboral,2017,10,Octubre,17,8,No Ã©s causa del  vianant,Bicicleta,Desconegut,BICING,Desconegut,Desconegut,Desconegut,"428903,34","4582627,21",2.148473,41.390189
2017S008531    ,6,GrÃ cia,28,Vallcarca i els Penitents,701103,Alfonso ComÃ_n,0005 0005,Dimarts,Dm,Laboral,2017,10,Octubre,17,10,No Ã©s causa del  vianant,Bicicleta, ,ORBEA,Negre,Desconegut,2,"428101,36","4585360,35",2.138556,41.414732
2017S008554    ,9,Sant Andreu,63,Navas,43900,Bofarull,0050 0050,Dimarts,Dm,Laboral,2017,10,Octubre,17,20,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"432324,57","4585728,16",2.189041,41.418414
2017S008556    ,10,Sant MartÃ_,70,el BesÃ_s i el Maresme,266405,Prim,0107 0107,Dimarts,Dm,Laboral,2017,10,Octubre,17,21,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"434082,54","4585653,27",2.210084,41.417885
2017S008558    ,3,Sants-MontjuÃ¯c,11,el Poble-sec,86902,Nou de la Rambla,0126 0126,Dimarts,Dm,Laboral,2017,10,Octubre,17,23,No Ã©s causa del  vianant,Bicicleta,Desconegut,BICING,Vermell,Desconegut,Desconegut,"430577,24","4580793,38",2.168704,41.373817
2017S008572    ,1,Ciutat Vella,2,el Barri GÃ_tic,18006,Antonio LÃ_pez,0001 0001,Dimecres,Dc,Laboral,2017,10,Octubre,18,8,No Ã©s causa del  vianant,Bicicleta,Desconegut,ORBEA,Blau,Desconegut,Desconegut,"431647,70","4581639,55",2.181402,41.381528
2017S008595    ,2,Eixample,7,la Dreta de l'Eixample,305100,Sant Joan,0089 0089,Dimecres,Dc,Laboral,2017,10,Octubre,18,16,No Ã©s causa del  vianant,Bicicleta, ,BH,Blanc,Desconegut,Desconegut,"430746,22","4583524,48",2.170412,41.398429
2017S008603    ,2,Eixample,7,la Dreta de l'Eixample,144601,Diagonal,0389 0389,Dimecres,Dc,Laboral,2017,10,Octubre,18,16,No Ã©s causa del  vianant,Bicicleta, ,LOHR,Verd,Desconegut,Desconegut,"429717,14","4583257,35",2.158135,41.395934
2017S008610    ,2,Eixample,7,la Dreta de l'Eixample,144601,Diagonal,0335 0335,Dijous,Dj,Laboral,2017,10,Octubre,19,6,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Gris,Desconegut,Desconegut,"430563,48","4583529,15",2.168223,41.398458
2017S008613    ,10,Sant MartÃ_,66,el Parc i la Llacuna del Poblenou,311703,Sancho de ÃÅvila,0025 0025,Dijous,Dj,Laboral,2017,10,Octubre,19,8,No Ã©s causa del  vianant,Bicicleta,Desconegut,BICING,Vermell,Desconegut,Desconegut,"432276,47","4583451,50",2.188722,41.397901
2017S008668    ,9,Sant Andreu,63,Navas,209900,Meridiana,0226 0226,Divendres,Dv,Laboral,2017,10,Octubre,20,12,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"432169,33","4585491,19",2.187213,41.416266
2017S008671    ,1,Ciutat Vella,2,el Barri GÃ_tic,74404,Portal de l'Ã€ngel                                 ,0017 0017,Dijous,Dj,Laboral,2017,10,Octubre,19,16,No Ã©s causa del  vianant,Bicicleta, ,BICING,Vermell,Desconegut,Desconegut,"430817,80","4582213,63",2.171411,41.386627
2017S008673    ,4,Les Corts,19,les Corts,66508,Carles III,0030 0036,Divendres,Dv,Laboral,2017,10,Octubre,20,17,No Ã©s causa del  vianant,Bicicleta, ,ES DESCONEIX,Blanc,Desconegut,Desconegut,"427236,85","4581702,77",2.128647,41.381708
2017S008685    ,10,Sant MartÃ_,67,la Vila OlÃ_mpica del Poblenou,700654,Litoral,0042 0042,Divendres,Dv,Laboral,2017,10,Octubre,20,20,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"433341,26","4582685,64",2.201545,41.391091
2017S008700    ,1,Ciutat Vella,1,el Raval,157909,Hospital,0098 0098,Dissabte,Ds,Laboral,2017,10,Octubre,21,6,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"430541,28","4581462,64",2.168197,41.379839
2017S008722    ,3,Sants-MontjuÃ¯c,11,el Poble-sec,198804,ParalÂ·lel,0099 0099,Dissabte,Ds,Laboral,2017,10,Octubre,21,22,No Ã©s causa del  vianant,Bicicleta, ,BICING,Desconegut,Desconegut,Desconegut,"430136,22","4580906,08",2.163418,41.374796
2017S008734    ,3,Sants-MontjuÃ¯c,16,la Bordeta,244901,Parcerisa,0050 0050,Diumenge,Dg,Laboral,2017,10,Octubre,22,11,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"427799,55","4579897,56",2.135595,41.365502
2017S008762    ,1,Ciutat Vella,1,el Raval,157909,Hospital / Maria AurÃ¨lia Capmany                  ,0098 0098,Dilluns,Dl,Laboral,2017,10,Octubre,23,14,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"430541,28","4581462,64",2.168197,41.379839
2017S008779    ,-1,Desconegut,-1,Desconegut,-1,NÃºmero 6 Zona Franca / A Zona Franca              ,,Dilluns,Dl,Laboral,2017,10,Octubre,23,22,No Ã©s causa del  vianant,Bicicleta,ROCKRIDER,DECATHLON,Negre,Desconegut,Desconegut,427519.99,4575229.36,2.132817,41.323437
2017S008802    ,2,Eixample,7,la Dreta de l'Eixample,49509,Bruc,0029 0029,Dimarts,Dm,Laboral,2017,10,Octubre,24,15,No Ã©s causa del  vianant,Bicicleta,Desconegut,BAOTIAN,Desconegut,B,28,"431002,45","4582711,09",2.173567,41.391128
2017S008824    ,5,SarriÃ -Sant Gervasi,26,Sant Gervasi - Galvany,144601,Diagonal,0580 0580,Dimecres,Dc,Laboral,2017,10,Octubre,25,12,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Vermell,Desconegut,Desconegut,"428868,32","4583035,46",2.148006,41.39386
2017S008849    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,180208,Londres,0094 0094,Dimecres,Dc,Laboral,2017,10,Octubre,25,21,No Ã©s causa del  vianant,Bicicleta,Desconegut,ES DESCONEIX,Desconegut,Desconegut,Desconegut,"429122,54","4582998,43",2.151049,41.393549
2017S008852    ,-1,Desconegut,-1,Desconegut,-1,Valldaura                                         ,284-286   ,Dijous,Dj,Laboral,2017,10,Octubre,26,7,No Ã©s causa del  vianant,Bicicleta,Desconegut,ORBEA,Desconegut,Desconegut,Desconegut,431806.6,4588044.41,2.182588,41.439233
2017S008854    ,10,Sant MartÃ_,71,ProvenÃ§als del Poblenou,249304,Pere IV,0400 0404,Dijous,Dj,Laboral,2017,10,Octubre,26,8,No Ã©s causa del  vianant,Bicicleta,Desconegut,ES DESCONEIX,Negre,Desconegut,Desconegut,"433591,48","4584940,11",2.204287,41.411422
2017S008860    ,10,Sant MartÃ_,70,el BesÃ_s i el Maresme,266405,Prim,0092 0092,Dijous,Dj,Laboral,2017,10,Octubre,26,11,No Ã©s causa del  vianant,Bicicleta,ROCKRIDER,DECATHLON,Negre,Desconegut,Desconegut,"434329,40","4585486,73",2.213057,41.416401
2017S008865    ,9,Sant Andreu,57,la Trinitat Vella,314100,Santa Coloma,0111 0111,Dijous,Dj,Laboral,2017,10,Octubre,26,15,No Ã©s causa del  vianant,Bicicleta,PRIUS ECO,TOYOTA,Negre/Groc,B,22,"433247,29","4589077,80",2.199714,41.448654
2017S008868    ,3,Sants-MontjuÃ¯c,15,Hostafrancs,169409,Corts Catalanes,0321 0321,Dijous,Dj,Laboral,2017,10,Octubre,26,18,No Ã©s causa del  vianant,Bicicleta,ROCKRIDER,DECATHLON,Blau,Desconegut,Desconegut,"428658,95","4580703,70",2.145769,41.372838
2017S008869    ,7,Horta-GuinardÃ_,35,el GuinardÃ_,297001,Sant Antoni Maria Claret,0239 0241,Dijous,Dj,Laboral,2017,10,Octubre,26,16,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Vermell,Desconegut,Desconegut,"431585,65","4585441,00",2.180231,41.415766
2017S008881    ,7,Horta-GuinardÃ_,43,Horta,700651,Estatut de Catalunya,0002 0002,Dijous,Dj,Laboral,2017,10,Octubre,26,23,No Ã©s causa del  vianant,Bicicleta,ROCKRIDER,DECATHLON,Negre,Desconegut,Desconegut,"429532,24","4587130,92",2.155471,41.430801
2017S008886    ,2,Eixample,7,la Dreta de l'Eixample,148307,GrÃ cia,0033 0033,Divendres,Dv,Laboral,2017,10,Octubre,27,8,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"430363,96","4582692,06",2.165927,41.390902
2017S008895    ,4,Les Corts,19,les Corts,172403,Joan GÃ_ell,0144 0148,Divendres,Dv,Laboral,2017,10,Octubre,27,12,No Ã©s causa del  vianant,Bicicleta,Desconegut,MASERATI,Desconegut,Desconegut,Desconegut,"427478,10","4581846,68",2.131524,41.383027
2017S008909    ,2,Eixample,7,la Dreta de l'Eixample,289105,RossellÃ_,0304 0304,Divendres,Dv,Laboral,2017,10,Octubre,27,19,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"430472,32","4583761,17",2.167108,41.400539
2017S008923    ,4,Les Corts,21,Pedralbes,213806,Miret i Sans,0018 0018,Dissabte,Ds,Laboral,2017,10,Octubre,28,12,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"425764,72","4582806,12",2.110909,41.391517
2017S008930    ,10,Sant MartÃ_,71,ProvenÃ§als del Poblenou,701414,C-31,20700000,Dissabte,Ds,Laboral,2017,10,Octubre,28,13,No Ã©s causa del  vianant,Bicicleta,Desconegut,BICING,Desconegut,Desconegut,Desconegut,"433010,80","4584901,86",2.197341,41.411023
2017S008943    ,6,GrÃ cia,32,el Camp d'en Grassot i GrÃ cia Nova,305100,Sant Joan,0183 0187,Diumenge,Dg,Laboral,2017,10,Octubre,29,11,No Ã©s causa del  vianant,Bicicleta,Desconegut,TISONG,Desconegut,Desconegut,Desconegut,"430186,65","4584096,83",2.163648,41.403532
2017S008956    ,2,Eixample,9,la Nova Esquerra de l'Eixample,350308,ValÃ¨ncia,0040 0040,Dilluns,Dl,Laboral,2017,10,Octubre,30,8,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Gris,Desconegut,Desconegut,"428771,35","4581529,51",2.147023,41.380288
2017S008977    ,2,Eixample,7,la Dreta de l'Eixample,144601,Diagonal,0368 0368,Dilluns,Dl,Laboral,2017,10,Octubre,30,17,Altres,Bicicleta,Desconegut,BICING,Blanc,Desconegut,Desconegut,"430785,15","4583655,34",2.170864,41.399612
2017S008986    ,2,Eixample,7,la Dreta de l'Eixample,222002,MossÃ¨n Jacint Verdaguer,9999 9999,Dilluns,Dl,Laboral,2017,10,Octubre,30,21,No Ã©s causa del  vianant,Bicicleta,SUPER DINK,KYMCO,Gris,B,6,"430706,38","4583594,24",2.169926,41.399056
2017S009000    ,5,SarriÃ -Sant Gervasi,26,Sant Gervasi - Galvany,55603,Calvet                                            ,0058 0058,Dimarts,Dm,Laboral,2017,10,Octubre,31,14,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Altres,Desconegut,Desconegut,"428385,13","4583262,41",2.142202,41.395862
